Player,x,y,Total_Fitness,Constraints_Raw,Coverage_Raw,Passing_Raw,Offside_Raw,PrevMarking_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.00901003883816409,0.48852722378119745,63.6365120347644,0.05833107084749677,1.8242905130761644,-3.1394719079317315,0.0,0.6008091350042779,0.10167036890469072,0.040729818333066985
Player2,0.7427675818334397,0.529549956227526,63.6365120347644,0.05833107084749677,1.8242905130761644,-3.1394719079317315,0.0,0.6008091350042779,0.10167036890469072,0.040729818333066985
Player3,0.40214790487363616,0.39494575053606656,63.6365120347644,0.05833107084749677,1.8242905130761644,-3.1394719079317315,0.0,0.6008091350042779,0.10167036890469072,0.040729818333066985
Player4,0.3604426211676254,0.2221151128865994,63.6365120347644,0.05833107084749677,1.8242905130761644,-3.1394719079317315,0.0,0.6008091350042779,0.10167036890469072,0.040729818333066985
Player5,0.5611010693404813,0.5001868328858329,63.6365120347644,0.05833107084749677,1.8242905130761644,-3.1394719079317315,0.0,0.6008091350042779,0.10167036890469072,0.040729818333066985
Player7,0.5360836700231221,0.88291761049292,63.6365120347644,0.05833107084749677,1.8242905130761644,-3.1394719079317315,0.0,0.6008091350042779,0.10167036890469072,0.040729818333066985
Player8,0.5304806549578496,0.33819838549854275,63.6365120347644,0.05833107084749677,1.8242905130761644,-3.1394719079317315,0.0,0.6008091350042779,0.10167036890469072,0.040729818333066985
Player9,0.3780611756574131,0.6002957450056167,63.6365120347644,0.05833107084749677,1.8242905130761644,-3.1394719079317315,0.0,0.6008091350042779,0.10167036890469072,0.040729818333066985
Player10,0.625154153377144,0.35629865783537645,63.6365120347644,0.05833107084749677,1.8242905130761644,-3.1394719079317315,0.0,0.6008091350042779,0.10167036890469072,0.040729818333066985
Player6,0.5846211972639056,0.6623229685824462,63.6365120347644,0.05833107084749677,1.8242905130761644,-3.1394719079317315,0.0,0.6008091350042779,0.10167036890469072,0.040729818333066985
Player12,0.3572912038869137,0.325710640827066,63.6365120347644,0.05833107084749677,1.8242905130761644,-3.1394719079317315,0.0,0.6008091350042779,0.10167036890469072,0.040729818333066985
