Player,x,y,Total_Fitness,Constraints_Raw,Coverage_Raw,Passing_Raw,Offside_Raw,PrevMarking_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.04900337749669752,0.5164203651856377,66.60883689108825,0.07823634549191243,1.9242768030181892,-3.292820467105875,0.0,0.3634580354680732,0.46182625435447644,0.08134734283135296
Player2,0.5042627336604384,0.5196319707863748,66.60883689108825,0.07823634549191243,1.9242768030181892,-3.292820467105875,0.0,0.3634580354680732,0.46182625435447644,0.08134734283135296
Player3,0.7370977142787012,0.46699418168012324,66.60883689108825,0.07823634549191243,1.9242768030181892,-3.292820467105875,0.0,0.3634580354680732,0.46182625435447644,0.08134734283135296
Player4,0.5630957201530256,0.5045381797130704,66.60883689108825,0.07823634549191243,1.9242768030181892,-3.292820467105875,0.0,0.3634580354680732,0.46182625435447644,0.08134734283135296
Player5,0.5391406309606791,0.34262015927068684,66.60883689108825,0.07823634549191243,1.9242768030181892,-3.292820467105875,0.0,0.3634580354680732,0.46182625435447644,0.08134734283135296
Player7,0.40840596546404934,0.8910946201109622,66.60883689108825,0.07823634549191243,1.9242768030181892,-3.292820467105875,0.0,0.3634580354680732,0.46182625435447644,0.08134734283135296
Player8,0.4502645987660834,0.43681179308555673,66.60883689108825,0.07823634549191243,1.9242768030181892,-3.292820467105875,0.0,0.3634580354680732,0.46182625435447644,0.08134734283135296
Player9,0.5704442175380351,0.6730718823118076,66.60883689108825,0.07823634549191243,1.9242768030181892,-3.292820467105875,0.0,0.3634580354680732,0.46182625435447644,0.08134734283135296
Player10,0.3122717182056905,0.7783747974075151,66.60883689108825,0.07823634549191243,1.9242768030181892,-3.292820467105875,0.0,0.3634580354680732,0.46182625435447644,0.08134734283135296
Player6,0.7453703909670347,0.5447165138229099,66.60883689108825,0.07823634549191243,1.9242768030181892,-3.292820467105875,0.0,0.3634580354680732,0.46182625435447644,0.08134734283135296
Player12,0.3427891677629563,0.34899649679742195,66.60883689108825,0.07823634549191243,1.9242768030181892,-3.292820467105875,0.0,0.3634580354680732,0.46182625435447644,0.08134734283135296
