Player,x,y,Total_Fitness,Constraints_Raw,Coverage_Raw,Passing_Raw,Offside_Raw,PrevMarking_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.04351966005904232,0.6622007003388061,59.00092251584313,0.04043888386811314,1.8146917569166734,-2.659853775181524,0.0,0.3285997732966939,0.061629725485038644,0.017332352751523873
Player2,0.3936386469447062,0.5867008356648384,59.00092251584313,0.04043888386811314,1.8146917569166734,-2.659853775181524,0.0,0.3285997732966939,0.061629725485038644,0.017332352751523873
Player3,0.5728599933829748,0.6575313713268623,59.00092251584313,0.04043888386811314,1.8146917569166734,-2.659853775181524,0.0,0.3285997732966939,0.061629725485038644,0.017332352751523873
Player4,0.5710396563614017,0.1243045431396774,59.00092251584313,0.04043888386811314,1.8146917569166734,-2.659853775181524,0.0,0.3285997732966939,0.061629725485038644,0.017332352751523873
Player5,0.7488141586777679,0.5361914407872956,59.00092251584313,0.04043888386811314,1.8146917569166734,-2.659853775181524,0.0,0.3285997732966939,0.061629725485038644,0.017332352751523873
Player7,0.3622962843143702,0.7852473533817593,59.00092251584313,0.04043888386811314,1.8146917569166734,-2.659853775181524,0.0,0.3285997732966939,0.061629725485038644,0.017332352751523873
Player8,0.528622898781896,0.3566199373072947,59.00092251584313,0.04043888386811314,1.8146917569166734,-2.659853775181524,0.0,0.3285997732966939,0.061629725485038644,0.017332352751523873
Player9,0.7163696346664523,0.3202608816541257,59.00092251584313,0.04043888386811314,1.8146917569166734,-2.659853775181524,0.0,0.3285997732966939,0.061629725485038644,0.017332352751523873
Player10,0.4925548141381901,0.47795028611803947,59.00092251584313,0.04043888386811314,1.8146917569166734,-2.659853775181524,0.0,0.3285997732966939,0.061629725485038644,0.017332352751523873
Player6,0.5607260038372213,0.5023732278078243,59.00092251584313,0.04043888386811314,1.8146917569166734,-2.659853775181524,0.0,0.3285997732966939,0.061629725485038644,0.017332352751523873
Player12,0.42399398833210744,0.4016434196706417,59.00092251584313,0.04043888386811314,1.8146917569166734,-2.659853775181524,0.0,0.3285997732966939,0.061629725485038644,0.017332352751523873
