Player,x,y,Total_Fitness,Constraints_Raw,Coverage_Raw,Passing_Raw,Offside_Raw,PrevMarking_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.06551493591450361,0.3439424139634663,73.26949237997385,0.08434044266067359,1.7979453688003784,-0.3365938894227436,0.0,0.48967475483901574,0.48320184040431036,0.019143565240488925
Player2,0.7642764109880608,0.6962584432656567,73.26949237997385,0.08434044266067359,1.7979453688003784,-0.3365938894227436,0.0,0.48967475483901574,0.48320184040431036,0.019143565240488925
Player3,0.6951329683422415,0.47324090318625067,73.26949237997385,0.08434044266067359,1.7979453688003784,-0.3365938894227436,0.0,0.48967475483901574,0.48320184040431036,0.019143565240488925
Player4,0.4751719927978906,0.5567824979822745,73.26949237997385,0.08434044266067359,1.7979453688003784,-0.3365938894227436,0.0,0.48967475483901574,0.48320184040431036,0.019143565240488925
Player5,0.527270815476505,0.8427836879264582,73.26949237997385,0.08434044266067359,1.7979453688003784,-0.3365938894227436,0.0,0.48967475483901574,0.48320184040431036,0.019143565240488925
Player7,0.30959976994946126,0.660051754709599,73.26949237997385,0.08434044266067359,1.7979453688003784,-0.3365938894227436,0.0,0.48967475483901574,0.48320184040431036,0.019143565240488925
Player8,0.5754010322125857,0.48085562849444885,73.26949237997385,0.08434044266067359,1.7979453688003784,-0.3365938894227436,0.0,0.48967475483901574,0.48320184040431036,0.019143565240488925
Player9,0.3442914684198315,0.37737821846826525,73.26949237997385,0.08434044266067359,1.7979453688003784,-0.3365938894227436,0.0,0.48967475483901574,0.48320184040431036,0.019143565240488925
Player10,0.5598570547894949,0.5028464443417792,73.26949237997385,0.08434044266067359,1.7979453688003784,-0.3365938894227436,0.0,0.48967475483901574,0.48320184040431036,0.019143565240488925
Player6,0.5297562256211616,0.31332804927612684,73.26949237997385,0.08434044266067359,1.7979453688003784,-0.3365938894227436,0.0,0.48967475483901574,0.48320184040431036,0.019143565240488925
Player12,0.39462656906155463,0.8057838977384575,73.26949237997385,0.08434044266067359,1.7979453688003784,-0.3365938894227436,0.0,0.48967475483901574,0.48320184040431036,0.019143565240488925
