Player,x,y,Total_Fitness,Constraints_Raw,Coverage_Raw,Passing_Raw,Offside_Raw,PrevMarking_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.10059603805812758,0.3394191930561382,71.62323284259267,0.06462013095985229,1.8885014515566534,-1.5935710621986015,0.0,0.37716454467994964,0.11901332416343058,0.09323932743884242
Player2,0.5020602662981779,0.4352934621365042,71.62323284259267,0.06462013095985229,1.8885014515566534,-1.5935710621986015,0.0,0.37716454467994964,0.11901332416343058,0.09323932743884242
Player3,0.5268859596487937,0.32410033469490407,71.62323284259267,0.06462013095985229,1.8885014515566534,-1.5935710621986015,0.0,0.37716454467994964,0.11901332416343058,0.09323932743884242
Player4,0.39925293841926995,0.3578790432218777,71.62323284259267,0.06462013095985229,1.8885014515566534,-1.5935710621986015,0.0,0.37716454467994964,0.11901332416343058,0.09323932743884242
Player5,0.5646518334213038,0.5022072072159977,71.62323284259267,0.06462013095985229,1.8885014515566534,-1.5935710621986015,0.0,0.37716454467994964,0.11901332416343058,0.09323932743884242
Player7,0.565327738194933,0.73613200044588,71.62323284259267,0.06462013095985229,1.8885014515566534,-1.5935710621986015,0.0,0.37716454467994964,0.11901332416343058,0.09323932743884242
Player8,0.754024011473212,0.5185427637090614,71.62323284259267,0.06462013095985229,1.8885014515566534,-1.5935710621986015,0.0,0.37716454467994964,0.11901332416343058,0.09323932743884242
Player9,0.35512333447957123,0.734674141721945,71.62323284259267,0.06462013095985229,1.8885014515566534,-1.5935710621986015,0.0,0.37716454467994964,0.11901332416343058,0.09323932743884242
Player10,0.3793134307714793,0.4562159043325418,71.62323284259267,0.06462013095985229,1.8885014515566534,-1.5935710621986015,0.0,0.37716454467994964,0.11901332416343058,0.09323932743884242
Player6,0.4949320809130935,0.4765903778965082,71.62323284259267,0.06462013095985229,1.8885014515566534,-1.5935710621986015,0.0,0.37716454467994964,0.11901332416343058,0.09323932743884242
Player12,0.7001801584114206,0.3176225448323898,71.62323284259267,0.06462013095985229,1.8885014515566534,-1.5935710621986015,0.0,0.37716454467994964,0.11901332416343058,0.09323932743884242
