Player,x,y,Total_Fitness,Constraints_Raw,Coverage_Raw,Passing_Raw,Offside_Raw,PrevMarking_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.005444095722381984,0.42179359656695176,60.82617864006876,0.07724506616805467,1.75638381061286,-2.9829860769577317,0.0,0.4563910644375919,0.679456692969028,0.01948081452315556
Player2,0.28506791337887155,0.4132754467490118,60.82617864006876,0.07724506616805467,1.75638381061286,-2.9829860769577317,0.0,0.4563910644375919,0.679456692969028,0.01948081452315556
Player3,0.5717156764161188,0.3288076699171436,60.82617864006876,0.07724506616805467,1.75638381061286,-2.9829860769577317,0.0,0.4563910644375919,0.679456692969028,0.01948081452315556
Player4,0.5598633560176439,0.500935591498223,60.82617864006876,0.07724506616805467,1.75638381061286,-2.9829860769577317,0.0,0.4563910644375919,0.679456692969028,0.01948081452315556
Player5,0.3180408738532399,0.7232554905673984,60.82617864006876,0.07724506616805467,1.75638381061286,-2.9829860769577317,0.0,0.4563910644375919,0.679456692969028,0.01948081452315556
Player7,0.48959789040445584,0.5541179675600756,60.82617864006876,0.07724506616805467,1.75638381061286,-2.9829860769577317,0.0,0.4563910644375919,0.679456692969028,0.01948081452315556
Player8,0.5708381690786456,0.0916709756310766,60.82617864006876,0.07724506616805467,1.75638381061286,-2.9829860769577317,0.0,0.4563910644375919,0.679456692969028,0.01948081452315556
Player9,0.7436821097714688,0.5335774834950874,60.82617864006876,0.07724506616805467,1.75638381061286,-2.9829860769577317,0.0,0.4563910644375919,0.679456692969028,0.01948081452315556
Player10,0.3109199389797026,0.26624234522777773,60.82617864006876,0.07724506616805467,1.75638381061286,-2.9829860769577317,0.0,0.4563910644375919,0.679456692969028,0.01948081452315556
Player6,0.48945404533032705,0.39223340886649183,60.82617864006876,0.07724506616805467,1.75638381061286,-2.9829860769577317,0.0,0.4563910644375919,0.679456692969028,0.01948081452315556
Player12,0.5837546488857459,0.7242771956651801,60.82617864006876,0.07724506616805467,1.75638381061286,-2.9829860769577317,0.0,0.4563910644375919,0.679456692969028,0.01948081452315556
