Player,x,y,Total_Fitness,Constraints_Raw,Coverage_Raw,Passing_Raw,Offside_Raw,PrevMarking_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.03981142078881832,0.3664068814045815,66.03219075707872,0.03727940262100782,1.880455394445536,-2.321813551893924,0.0,0.37012028878844794,0.0,0.07936374181258174
Player2,0.5502788997104072,0.6501269234414628,66.03219075707872,0.03727940262100782,1.880455394445536,-2.321813551893924,0.0,0.37012028878844794,0.0,0.07936374181258174
Player3,0.4799277916013924,0.3767030399033524,66.03219075707872,0.03727940262100782,1.880455394445536,-2.321813551893924,0.0,0.37012028878844794,0.0,0.07936374181258174
Player4,0.5501688350258394,0.2967886394185195,66.03219075707872,0.03727940262100782,1.880455394445536,-2.321813551893924,0.0,0.37012028878844794,0.0,0.07936374181258174
Player5,0.7585442415160873,0.5292127316200469,66.03219075707872,0.03727940262100782,1.880455394445536,-2.321813551893924,0.0,0.37012028878844794,0.0,0.07936374181258174
Player7,0.3786293083316346,0.8396901340627767,66.03219075707872,0.03727940262100782,1.880455394445536,-2.321813551893924,0.0,0.37012028878844794,0.0,0.07936374181258174
Player8,0.6517899233931138,0.49132511842268234,66.03219075707872,0.03727940262100782,1.880455394445536,-2.321813551893924,0.0,0.37012028878844794,0.0,0.07936374181258174
Player9,0.6886388767251447,0.26527223192492416,66.03219075707872,0.03727940262100782,1.880455394445536,-2.321813551893924,0.0,0.37012028878844794,0.0,0.07936374181258174
Player10,0.68530262654303,0.8832376276005731,66.03219075707872,0.03727940262100782,1.880455394445536,-2.321813551893924,0.0,0.37012028878844794,0.0,0.07936374181258174
Player6,0.49169861562957307,0.5468375792187156,66.03219075707872,0.03727940262100782,1.880455394445536,-2.321813551893924,0.0,0.37012028878844794,0.0,0.07936374181258174
Player12,0.5582554874048329,0.498335847282798,66.03219075707872,0.03727940262100782,1.880455394445536,-2.321813551893924,0.0,0.37012028878844794,0.0,0.07936374181258174
