Player,x,y,Total_Fitness,Constraints_Raw,DefMarking_Raw,Compactness_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.08128628617739117,0.6519285080300791,11.68841599548298,0.04305791219074952,0.05511646218744871,1.2377359093298546,0.0,0.04333000204305205
Player2,0.2962215115801576,0.6579943710770313,11.68841599548298,0.04305791219074952,0.05511646218744871,1.2377359093298546,0.0,0.04333000204305205
Player3,0.4526292296459271,0.3330325410955951,11.68841599548298,0.04305791219074952,0.05511646218744871,1.2377359093298546,0.0,0.04333000204305205
Player4,0.4923143560690692,0.1252867825680759,11.68841599548298,0.04305791219074952,0.05511646218744871,1.2377359093298546,0.0,0.04333000204305205
Player5,0.4240167132284502,0.6302404195059426,11.68841599548298,0.04305791219074952,0.05511646218744871,1.2377359093298546,0.0,0.04333000204305205
Player7,0.40289754934135164,0.8679522821378998,11.68841599548298,0.04305791219074952,0.05511646218744871,1.2377359093298546,0.0,0.04333000204305205
Player8,0.24443521242803395,0.32093191005436233,11.68841599548298,0.04305791219074952,0.05511646218744871,1.2377359093298546,0.0,0.04333000204305205
Player9,0.8746687432540214,0.5778616009726776,11.68841599548298,0.04305791219074952,0.05511646218744871,1.2377359093298546,0.0,0.04333000204305205
Player10,0.7342524185278618,0.6165042289707906,11.68841599548298,0.04305791219074952,0.05511646218744871,1.2377359093298546,0.0,0.04333000204305205
Player6,0.38979882838391966,0.4445475954505878,11.68841599548298,0.04305791219074952,0.05511646218744871,1.2377359093298546,0.0,0.04333000204305205
Player12,0.5493950046979725,0.5603846765617015,11.68841599548298,0.04305791219074952,0.05511646218744871,1.2377359093298546,0.0,0.04333000204305205
