Player,x,y,Total_Fitness,Constraints_Raw,DefMarking_Raw,Compactness_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.011397038751219887,0.5647500334019991,7.774545563406853,0.019457071360481068,0.052586792077928046,0.8561272559664711,0.0,0.007732503602184095
Player2,0.265466171455476,0.5953453703085789,7.774545563406853,0.019457071360481068,0.052586792077928046,0.8561272559664711,0.0,0.007732503602184095
Player3,0.39096322936719347,0.44650564472404225,7.774545563406853,0.019457071360481068,0.052586792077928046,0.8561272559664711,0.0,0.007732503602184095
Player4,0.40876695255987133,0.2447599273370272,7.774545563406853,0.019457071360481068,0.052586792077928046,0.8561272559664711,0.0,0.007732503602184095
Player5,0.4719975771157636,0.7770311294256175,7.774545563406853,0.019457071360481068,0.052586792077928046,0.8561272559664711,0.0,0.007732503602184095
Player7,0.2754771096314436,0.36427415195768326,7.774545563406853,0.019457071360481068,0.052586792077928046,0.8561272559664711,0.0,0.007732503602184095
Player8,0.4927414661995486,0.1586233314340442,7.774545563406853,0.019457071360481068,0.052586792077928046,0.8561272559664711,0.0,0.007732503602184095
Player9,0.4921807035332128,0.6081591571868025,7.774545563406853,0.019457071360481068,0.052586792077928046,0.8561272559664711,0.0,0.007732503602184095
Player10,0.5543036412726895,0.29951439815475583,7.774545563406853,0.019457071360481068,0.052586792077928046,0.8561272559664711,0.0,0.007732503602184095
Player6,0.4309696885769361,0.4916969133636117,7.774545563406853,0.019457071360481068,0.052586792077928046,0.8561272559664711,0.0,0.007732503602184095
Player12,0.40273211995775177,0.3984433749804976,7.774545563406853,0.019457071360481068,0.052586792077928046,0.8561272559664711,0.0,0.007732503602184095
