Player,x,y,Total_Fitness,Constraints_Raw,DefMarking_Raw,Compactness_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.006306912008826688,0.5488514879143899,8.85996962673096,0.04990250320457435,0.04261161012666642,0.8328452203706495,0.0,0.014154795447450342
Player2,0.5068520229873157,0.30846220277381764,8.85996962673096,0.04990250320457435,0.04261161012666642,0.8328452203706495,0.0,0.014154795447450342
Player3,0.5500392876414433,0.6183132740724208,8.85996962673096,0.04990250320457435,0.04261161012666642,0.8328452203706495,0.0,0.014154795447450342
Player4,0.4334257927839525,0.4360576984406525,8.85996962673096,0.04990250320457435,0.04261161012666642,0.8328452203706495,0.0,0.014154795447450342
Player5,0.3813507081619508,0.8248412796364039,8.85996962673096,0.04990250320457435,0.04261161012666642,0.8328452203706495,0.0,0.014154795447450342
Player7,0.39791562201820324,0.47633009341718263,8.85996962673096,0.04990250320457435,0.04261161012666642,0.8328452203706495,0.0,0.014154795447450342
Player8,0.433215059432072,0.12072347263597284,8.85996962673096,0.04990250320457435,0.04261161012666642,0.8328452203706495,0.0,0.014154795447450342
Player9,0.3843938286638178,0.6400716308151878,8.85996962673096,0.04990250320457435,0.04261161012666642,0.8328452203706495,0.0,0.014154795447450342
Player10,0.2576861855513926,0.37841831411336724,8.85996962673096,0.04990250320457435,0.04261161012666642,0.8328452203706495,0.0,0.014154795447450342
Player6,0.39056777344916904,0.44651809617071303,8.85996962673096,0.04990250320457435,0.04261161012666642,0.8328452203706495,0.0,0.014154795447450342
Player12,0.31186836421694575,0.558522839321871,8.85996962673096,0.04990250320457435,0.04261161012666642,0.8328452203706495,0.0,0.014154795447450342
