Player,x,y,Total_Fitness,Constraints_Raw,DefMarking_Raw,Compactness_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.002253625272833304,0.6416951181846893,8.105673014127603,0.029952749680900906,0.060250057247285466,0.7259750846439567,0.0,0.013345376536746433
Player2,0.26895646133898143,0.6030899477636099,8.105673014127603,0.029952749680900906,0.060250057247285466,0.7259750846439567,0.0,0.013345376536746433
Player3,0.2972280455019986,0.46937694560972887,8.105673014127603,0.029952749680900906,0.060250057247285466,0.7259750846439567,0.0,0.013345376536746433
Player4,0.45315009226024483,0.23391909511201725,8.105673014127603,0.029952749680900906,0.060250057247285466,0.7259750846439567,0.0,0.013345376536746433
Player5,0.34902336611627427,0.6716733731357634,8.105673014127603,0.029952749680900906,0.060250057247285466,0.7259750846439567,0.0,0.013345376536746433
Player7,0.4286276571555287,0.5731256665296114,8.105673014127603,0.029952749680900906,0.060250057247285466,0.7259750846439567,0.0,0.013345376536746433
Player8,0.4086514459217321,0.52639424266461,8.105673014127603,0.029952749680900906,0.060250057247285466,0.7259750846439567,0.0,0.013345376536746433
Player9,0.3927583620951374,0.7961276080237639,8.105673014127603,0.029952749680900906,0.060250057247285466,0.7259750846439567,0.0,0.013345376536746433
Player10,0.39136932534647595,0.4455545725336572,8.105673014127603,0.029952749680900906,0.060250057247285466,0.7259750846439567,0.0,0.013345376536746433
Player6,0.4900481202392384,0.6148196944097883,8.105673014127603,0.029952749680900906,0.060250057247285466,0.7259750846439567,0.0,0.013345376536746433
Player12,0.2948314151257641,0.37104983868137364,8.105673014127603,0.029952749680900906,0.060250057247285466,0.7259750846439567,0.0,0.013345376536746433
