Player,x,y,Total_Fitness,Constraints_Raw,DefMarking_Raw,Compactness_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.05840089654896042,0.698009680152912,9.14650722665809,0.03652639944150722,0.06015618467648148,0.8799404793571644,0.0,0.010672827367762068
Player2,0.27236291388305767,0.3891327377570794,9.14650722665809,0.03652639944150722,0.06015618467648148,0.8799404793571644,0.0,0.010672827367762068
Player3,0.3379483881785837,0.23314637101718086,9.14650722665809,0.03652639944150722,0.06015618467648148,0.8799404793571644,0.0,0.010672827367762068
Player4,0.4707503423470053,0.4009713296720655,9.14650722665809,0.03652639944150722,0.06015618467648148,0.8799404793571644,0.0,0.010672827367762068
Player5,0.2683095648807053,0.6018097261879954,9.14650722665809,0.03652639944150722,0.06015618467648148,0.8799404793571644,0.0,0.010672827367762068
Player7,0.42194702723630473,0.5691499537910948,9.14650722665809,0.03652639944150722,0.06015618467648148,0.8799404793571644,0.0,0.010672827367762068
Player8,0.4695875583783879,0.22211558878422344,9.14650722665809,0.03652639944150722,0.06015618467648148,0.8799404793571644,0.0,0.010672827367762068
Player9,0.4126367754762048,0.8149610027892487,9.14650722665809,0.03652639944150722,0.06015618467648148,0.8799404793571644,0.0,0.010672827367762068
Player10,0.5783343769381633,0.49775086641235977,9.14650722665809,0.03652639944150722,0.06015618467648148,0.8799404793571644,0.0,0.010672827367762068
Player6,0.39094965288354117,0.4466712742633922,9.14650722665809,0.03652639944150722,0.06015618467648148,0.8799404793571644,0.0,0.010672827367762068
Player12,0.4311950363718553,0.6327462912765054,9.14650722665809,0.03652639944150722,0.06015618467648148,0.8799404793571644,0.0,0.010672827367762068
