Player,x,y,Total_Fitness,Constraints_Raw,DefMarking_Raw,Compactness_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.029657187712920408,0.5722596602110323,8.28350650857626,0.02468476534717961,0.05580893113785504,0.8973717933816441,0.0,0.0025503686552790145
Player2,0.2988962785623831,0.6078194175496985,8.28350650857626,0.02468476534717961,0.05580893113785504,0.8973717933816441,0.0,0.0025503686552790145
Player3,0.4111568506460892,0.5242246107085424,8.28350650857626,0.02468476534717961,0.05580893113785504,0.8973717933816441,0.0,0.0025503686552790145
Player4,0.4350966380152801,0.24299302960507585,8.28350650857626,0.02468476534717961,0.05580893113785504,0.8973717933816441,0.0,0.0025503686552790145
Player5,0.38335565430628754,0.7479896929904296,8.28350650857626,0.02468476534717961,0.05580893113785504,0.8973717933816441,0.0,0.0025503686552790145
Player7,0.4447691044750269,0.8105283229979652,8.28350650857626,0.02468476534717961,0.05580893113785504,0.8973717933816441,0.0,0.0025503686552790145
Player8,0.27385659349480596,0.36495911220353255,8.28350650857626,0.02468476534717961,0.05580893113785504,0.8973717933816441,0.0,0.0025503686552790145
Player9,0.4217359555585899,0.4525846593017714,8.28350650857626,0.02468476534717961,0.05580893113785504,0.8973717933816441,0.0,0.0025503686552790145
Player10,0.7107625853352199,0.6719742515514638,8.28350650857626,0.02468476534717961,0.05580893113785504,0.8973717933816441,0.0,0.0025503686552790145
Player6,0.3913262952316451,0.44621762002151777,8.28350650857626,0.02468476534717961,0.05580893113785504,0.8973717933816441,0.0,0.0025503686552790145
Player12,0.5008064811444699,0.6147538584196537,8.28350650857626,0.02468476534717961,0.05580893113785504,0.8973717933816441,0.0,0.0025503686552790145
