Player,x,y,Total_Fitness,Constraints_Raw,DefMarking_Raw,Compactness_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.07781926478445203,0.6680516631947963,8.328170213094515,0.02716668762538277,0.05841426775245981,0.821043192326415,0.0,0.011798891066630462
Player2,0.5196444749206076,0.5837741812376454,8.328170213094515,0.02716668762538277,0.05841426775245981,0.821043192326415,0.0,0.011798891066630462
Player3,0.2704905059602891,0.3634117137701219,8.328170213094515,0.02716668762538277,0.05841426775245981,0.821043192326415,0.0,0.011798891066630462
Player4,0.45917271169484314,0.5761452432628846,8.328170213094515,0.02716668762538277,0.05841426775245981,0.821043192326415,0.0,0.011798891066630462
Player5,0.394791642351275,0.8120353969752157,8.328170213094515,0.02716668762538277,0.05841426775245981,0.821043192326415,0.0,0.011798891066630462
Player7,0.4461537890165634,0.6434311698166665,8.328170213094515,0.02716668762538277,0.05841426775245981,0.821043192326415,0.0,0.011798891066630462
Player8,0.43033640914042426,0.22454893694117056,8.328170213094515,0.02716668762538277,0.05841426775245981,0.821043192326415,0.0,0.011798891066630462
Player9,0.6613728065890777,0.4491599486056079,8.328170213094515,0.02716668762538277,0.05841426775245981,0.821043192326415,0.0,0.011798891066630462
Player10,0.46283167541069287,0.5100797770087817,8.328170213094515,0.02716668762538277,0.05841426775245981,0.821043192326415,0.0,0.011798891066630462
Player6,0.26795511764538055,0.576553624214054,8.328170213094515,0.02716668762538277,0.05841426775245981,0.821043192326415,0.0,0.011798891066630462
Player12,0.3913435743699975,0.44677220710960747,8.328170213094515,0.02716668762538277,0.05841426775245981,0.821043192326415,0.0,0.011798891066630462
