Player,x,y,Total_Fitness,Constraints_Raw,Coverage_Raw,Passing_Raw,Offside_Raw,PrevMarking_Raw,DefMarking_Raw,Compactness_Raw,LineHeight_Raw,BallPress_Raw
Player11,1.1333981737830261e-05,0.559937922234206,55.03990386278332,0.052171311573425465,1.9942105598024547,-3.7357371300923194,0.0,0.5592570910211989,0.1366515174965615,0.8922918776191342,0.0,0.015043433353369613
Player2,0.46817709388187584,0.7137267268537124,55.03990386278332,0.052171311573425465,1.9942105598024547,-3.7357371300923194,0.0,0.5592570910211989,0.1366515174965615,0.8922918776191342,0.0,0.015043433353369613
Player3,0.2521135336245144,0.5047733381110066,55.03990386278332,0.052171311573425465,1.9942105598024547,-3.7357371300923194,0.0,0.5592570910211989,0.1366515174965615,0.8922918776191342,0.0,0.015043433353369613
Player4,0.44232458411969383,0.3486325308765939,55.03990386278332,0.052171311573425465,1.9942105598024547,-3.7357371300923194,0.0,0.5592570910211989,0.1366515174965615,0.8922918776191342,0.0,0.015043433353369613
Player5,0.39515955835239036,0.4949350532972687,55.03990386278332,0.052171311573425465,1.9942105598024547,-3.7357371300923194,0.0,0.5592570910211989,0.1366515174965615,0.8922918776191342,0.0,0.015043433353369613
Player7,0.3923649051516942,0.4198829203038261,55.03990386278332,0.052171311573425465,1.9942105598024547,-3.7357371300923194,0.0,0.5592570910211989,0.1366515174965615,0.8922918776191342,0.0,0.015043433353369613
Player8,0.6358536971058595,0.3709564408720679,55.03990386278332,0.052171311573425465,1.9942105598024547,-3.7357371300923194,0.0,0.5592570910211989,0.1366515174965615,0.8922918776191342,0.0,0.015043433353369613
Player9,0.4167592781785387,0.6010459931050645,55.03990386278332,0.052171311573425465,1.9942105598024547,-3.7357371300923194,0.0,0.5592570910211989,0.1366515174965615,0.8922918776191342,0.0,0.015043433353369613
Player10,0.6294777191147287,0.788283778852791,55.03990386278332,0.052171311573425465,1.9942105598024547,-3.7357371300923194,0.0,0.5592570910211989,0.1366515174965615,0.8922918776191342,0.0,0.015043433353369613
Player6,0.26958801185111636,0.7337427301357198,55.03990386278332,0.052171311573425465,1.9942105598024547,-3.7357371300923194,0.0,0.5592570910211989,0.1366515174965615,0.8922918776191342,0.0,0.015043433353369613
Player12,0.3118663513788223,0.4245429230663293,55.03990386278332,0.052171311573425465,1.9942105598024547,-3.7357371300923194,0.0,0.5592570910211989,0.1366515174965615,0.8922918776191342,0.0,0.015043433353369613
