Player,x,y,Total_Fitness,Constraints_Raw,Coverage_Raw,Passing_Raw,Offside_Raw,PrevMarking_Raw,DefMarking_Raw,Compactness_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.004700666374378101,0.4736846856450017,61.578183958384486,0.053792781578476646,2.1252117450912724,-3.7357371300923194,0.0,0.6376894477070363,0.15815654747894412,0.8646382387330187,0.0,0.055160297842980086
Player2,0.4270660166501904,0.4081422902737207,61.578183958384486,0.053792781578476646,2.1252117450912724,-3.7357371300923194,0.0,0.6376894477070363,0.15815654747894412,0.8646382387330187,0.0,0.055160297842980086
Player3,0.3173317891180673,0.39483443578753114,61.578183958384486,0.053792781578476646,2.1252117450912724,-3.7357371300923194,0.0,0.6376894477070363,0.15815654747894412,0.8646382387330187,0.0,0.055160297842980086
Player4,0.2948786206461764,0.4781889982270297,61.578183958384486,0.053792781578476646,2.1252117450912724,-3.7357371300923194,0.0,0.6376894477070363,0.15815654747894412,0.8646382387330187,0.0,0.055160297842980086
Player5,0.39412276644243865,0.49158521369309,61.578183958384486,0.053792781578476646,2.1252117450912724,-3.7357371300923194,0.0,0.6376894477070363,0.15815654747894412,0.8646382387330187,0.0,0.055160297842980086
Player7,0.4340785013256943,0.6280167874598852,61.578183958384486,0.053792781578476646,2.1252117450912724,-3.7357371300923194,0.0,0.6376894477070363,0.15815654747894412,0.8646382387330187,0.0,0.055160297842980086
Player8,0.701642839816121,0.31401646243937137,61.578183958384486,0.053792781578476646,2.1252117450912724,-3.7357371300923194,0.0,0.6376894477070363,0.15815654747894412,0.8646382387330187,0.0,0.055160297842980086
Player9,0.25311437410976534,0.4136910259709681,61.578183958384486,0.053792781578476646,2.1252117450912724,-3.7357371300923194,0.0,0.6376894477070363,0.15815654747894412,0.8646382387330187,0.0,0.055160297842980086
Player10,0.5269159278506663,0.6594798056230472,61.578183958384486,0.053792781578476646,2.1252117450912724,-3.7357371300923194,0.0,0.6376894477070363,0.15815654747894412,0.8646382387330187,0.0,0.055160297842980086
Player6,0.4930175863000692,0.7244383386442645,61.578183958384486,0.053792781578476646,2.1252117450912724,-3.7357371300923194,0.0,0.6376894477070363,0.15815654747894412,0.8646382387330187,0.0,0.055160297842980086
Player12,0.27384491471769384,0.7193197048516806,61.578183958384486,0.053792781578476646,2.1252117450912724,-3.7357371300923194,0.0,0.6376894477070363,0.15815654747894412,0.8646382387330187,0.0,0.055160297842980086
