Player,x,y,Total_Fitness,Constraints_Raw,Coverage_Raw,Passing_Raw,Offside_Raw,PrevMarking_Raw,DefMarking_Raw,Compactness_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.005788982739951457,0.46724568263838456,53.590724220338714,0.04572040662041297,2.0689882047450103,-4.01827518028742,0.0,0.532013802714748,0.18075141422662722,0.7462217479029489,0.0,0.008319398095851478
Player2,0.49339649964130367,0.7372798887750516,53.590724220338714,0.04572040662041297,2.0689882047450103,-4.01827518028742,0.0,0.532013802714748,0.18075141422662722,0.7462217479029489,0.0,0.008319398095851478
Player3,0.2567997776674378,0.5375354579659625,53.590724220338714,0.04572040662041297,2.0689882047450103,-4.01827518028742,0.0,0.532013802714748,0.18075141422662722,0.7462217479029489,0.0,0.008319398095851478
Player4,0.42928815882599297,0.38198294259691457,53.590724220338714,0.04572040662041297,2.0689882047450103,-4.01827518028742,0.0,0.532013802714748,0.18075141422662722,0.7462217479029489,0.0,0.008319398095851478
Player5,0.30226696532133057,0.45948676063380467,53.590724220338714,0.04572040662041297,2.0689882047450103,-4.01827518028742,0.0,0.532013802714748,0.18075141422662722,0.7462217479029489,0.0,0.008319398095851478
Player7,0.39795904494365353,0.6043831158357891,53.590724220338714,0.04572040662041297,2.0689882047450103,-4.01827518028742,0.0,0.532013802714748,0.18075141422662722,0.7462217479029489,0.0,0.008319398095851478
Player8,0.6349492904901436,0.4198410223716763,53.590724220338714,0.04572040662041297,2.0689882047450103,-4.01827518028742,0.0,0.532013802714748,0.18075141422662722,0.7462217479029489,0.0,0.008319398095851478
Player9,0.3951759449871817,0.4938230725226535,53.590724220338714,0.04572040662041297,2.0689882047450103,-4.01827518028742,0.0,0.532013802714748,0.18075141422662722,0.7462217479029489,0.0,0.008319398095851478
Player10,0.2918189114517321,0.34760389034285927,53.590724220338714,0.04572040662041297,2.0689882047450103,-4.01827518028742,0.0,0.532013802714748,0.18075141422662722,0.7462217479029489,0.0,0.008319398095851478
Player6,0.2533067321459225,0.4364094313085282,53.590724220338714,0.04572040662041297,2.0689882047450103,-4.01827518028742,0.0,0.532013802714748,0.18075141422662722,0.7462217479029489,0.0,0.008319398095851478
Player12,0.5341029186655335,0.580754027964203,53.590724220338714,0.04572040662041297,2.0689882047450103,-4.01827518028742,0.0,0.532013802714748,0.18075141422662722,0.7462217479029489,0.0,0.008319398095851478
