Player,x,y,Total_Fitness,Constraints_Raw,Coverage_Raw,Passing_Raw,Offside_Raw,PrevMarking_Raw,DefMarking_Raw,Compactness_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.11821356138478054,0.6622228827658322,55.17031313613261,0.04707796417538687,2.1254360234244283,-4.156138765106274,0.0,0.5719743307762433,0.19992306687920197,0.7296071718455335,0.0,0.014465153408187392
Player2,0.2750682661493165,0.35387287504954296,55.17031313613261,0.04707796417538687,2.1254360234244283,-4.156138765106274,0.0,0.5719743307762433,0.19992306687920197,0.7296071718455335,0.0,0.014465153408187392
Player3,0.2571621169832694,0.4851216607684648,55.17031313613261,0.04707796417538687,2.1254360234244283,-4.156138765106274,0.0,0.5719743307762433,0.19992306687920197,0.7296071718455335,0.0,0.014465153408187392
Player4,0.5809638923661959,0.42301620207324303,55.17031313613261,0.04707796417538687,2.1254360234244283,-4.156138765106274,0.0,0.5719743307762433,0.19992306687920197,0.7296071718455335,0.0,0.014465153408187392
Player5,0.28843560676519653,0.5485799895024647,55.17031313613261,0.04707796417538687,2.1254360234244283,-4.156138765106274,0.0,0.5719743307762433,0.19992306687920197,0.7296071718455335,0.0,0.014465153408187392
Player7,0.35786760392137734,0.6327545580183437,55.17031313613261,0.04707796417538687,2.1254360234244283,-4.156138765106274,0.0,0.5719743307762433,0.19992306687920197,0.7296071718455335,0.0,0.014465153408187392
Player8,0.42969286103205245,0.37336459234880903,55.17031313613261,0.04707796417538687,2.1254360234244283,-4.156138765106274,0.0,0.5719743307762433,0.19992306687920197,0.7296071718455335,0.0,0.014465153408187392
Player9,0.48910404272024127,0.7232279514165447,55.17031313613261,0.04707796417538687,2.1254360234244283,-4.156138765106274,0.0,0.5719743307762433,0.19992306687920197,0.7296071718455335,0.0,0.014465153408187392
Player10,0.39509194959587407,0.49348261103324303,55.17031313613261,0.04707796417538687,2.1254360234244283,-4.156138765106274,0.0,0.5719743307762433,0.19992306687920197,0.7296071718455335,0.0,0.014465153408187392
Player6,0.534037329169747,0.5756580086059495,55.17031313613261,0.04707796417538687,2.1254360234244283,-4.156138765106274,0.0,0.5719743307762433,0.19992306687920197,0.7296071718455335,0.0,0.014465153408187392
Player12,0.4624995745885453,0.6190161809146968,55.17031313613261,0.04707796417538687,2.1254360234244283,-4.156138765106274,0.0,0.5719743307762433,0.19992306687920197,0.7296071718455335,0.0,0.014465153408187392
