Player,x,y,Total_Fitness,Constraints_Raw,Coverage_Raw,Passing_Raw,Offside_Raw,PrevMarking_Raw,DefMarking_Raw,Compactness_Raw,LineHeight_Raw,BallPress_Raw
Player11,0.015977813074368307,0.6062756499762363,56.90337671603212,0.051817137825901444,2.0551231342565734,-3.8781849494497687,0.0,0.519954817932944,0.19578421385578976,0.8183797642051494,0.32339039062068164,0.02322567252744099
Player2,0.20582620117241482,0.6803616715332401,56.90337671603212,0.051817137825901444,2.0551231342565734,-3.8781849494497687,0.0,0.519954817932944,0.19578421385578976,0.8183797642051494,0.32339039062068164,0.02322567252744099
Player3,0.3941355300624995,0.49342458308759884,56.90337671603212,0.051817137825901444,2.0551231342565734,-3.8781849494497687,0.0,0.519954817932944,0.19578421385578976,0.8183797642051494,0.32339039062068164,0.02322567252744099
Player4,0.3269124549577871,0.3249389515031497,56.90337671603212,0.051817137825901444,2.0551231342565734,-3.8781849494497687,0.0,0.519954817932944,0.19578421385578976,0.8183797642051494,0.32339039062068164,0.02322567252744099
Player5,0.35885864289457436,0.4019424859038436,56.90337671603212,0.051817137825901444,2.0551231342565734,-3.8781849494497687,0.0,0.519954817932944,0.19578421385578976,0.8183797642051494,0.32339039062068164,0.02322567252744099
Player7,0.44719829639196723,0.42516189115963954,56.90337671603212,0.051817137825901444,2.0551231342565734,-3.8781849494497687,0.0,0.519954817932944,0.19578421385578976,0.8183797642051494,0.32339039062068164,0.02322567252744099
Player8,0.5878078119957059,0.4113193820608817,56.90337671603212,0.051817137825901444,2.0551231342565734,-3.8781849494497687,0.0,0.519954817932944,0.19578421385578976,0.8183797642051494,0.32339039062068164,0.02322567252744099
Player9,0.3694193305233129,0.6148024121214454,56.90337671603212,0.051817137825901444,2.0551231342565734,-3.8781849494497687,0.0,0.519954817932944,0.19578421385578976,0.8183797642051494,0.32339039062068164,0.02322567252744099
Player10,0.4922491432060935,0.7306481490177584,56.90337671603212,0.051817137825901444,2.0551231342565734,-3.8781849494497687,0.0,0.519954817932944,0.19578421385578976,0.8183797642051494,0.32339039062068164,0.02322567252744099
Player6,0.21767872613494219,0.3993250216384536,56.90337671603212,0.051817137825901444,2.0551231342565734,-3.8781849494497687,0.0,0.519954817932944,0.19578421385578976,0.8183797642051494,0.32339039062068164,0.02322567252744099
Player12,0.5591228264007915,0.5940132599280359,56.90337671603212,0.051817137825901444,2.0551231342565734,-3.8781849494497687,0.0,0.519954817932944,0.19578421385578976,0.8183797642051494,0.32339039062068164,0.02322567252744099
