% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, further/more values", seed=161168, Wed Nov 26 12:23:00 2025, <python>{}</python>
1 16 0.048556398752884866 1.0000477284116918 75.16218100561461 7.5162181005614613e+01 120.26402629199913 190.49870376838322 19.231333638025035 113.77985269287433 nan   
2 32 0.048688851086433727 1.1262696022816756 73.9573378496998 7.3957337849699798e+01 105.44976012069448 178.54710512776916 36.418216582425316 95.22109213526892 nan   
3 48 0.05043326719678313 1.1628851095622592 42.564792872413605 4.2564792872413605e+01 100.15017529280625 170.25491534413115 43.54810110775587 64.34182955908278 nan   
4 64 0.05203850809479686 1.2236942765028789 40.355012183848714 4.0355012183848714e+01 59.550530874903764 101.3705932948894 27.923279620034464 50.4094716457372 nan   
5 80 0.0524006738323749 1.2595374675204303 20.778721907878502 2.0778721907878502e+01 58.29871286545801 97.32083043879157 22.32570192701693 46.069379523202706 nan   
6 96 0.05321187786717866 1.2851634597960726 15.6244837784764 1.5624483778476399e+01 59.110357027008575 118.54776711713566 38.122841917719285 36.80545426324754 nan   
7 112 0.056531070867780316 1.3187560815600834 15.6244837784764 1.7807223693436132e+01 42.841441451226345 90.92993524172547 37.02608834124384 34.54232742508152 nan   
8 128 0.059983867884222906 1.3898901359119178 15.6244837784764 2.1723944106564012e+01 49.5450332267491 138.63394038067963 59.87413276178328 27.792821258550354 nan   
9 144 0.06279366287598047 1.4778012261050797 15.6244837784764 1.9656894949080254e+01 40.955383385959514 81.46529881519109 25.09139754231368 30.995539691423325 nan   
10 160 0.06398363463769119 1.5857039751766737 14.125438119234106 1.4125438119234106e+01 41.56899052493854 89.17275181050071 17.077401273846974 32.062193742760144 nan   
11 176 0.06640473262149595 1.6118662860942332 14.125438119234106 1.6170312057083674e+01 43.88073911870588 94.59418271028754 21.013601401006248 30.78094888613378 nan   
12 192 0.06612851428876605 1.6302512175419952 14.125438119234106 2.3985106010910162e+01 44.066552658495105 96.0232219246687 21.376220309066 35.60164292210238 nan   
13 208 0.06553162595631186 1.6369009017868377 14.032461864344192 1.4032461864344192e+01 41.88382079301112 100.00043974765002 34.19577496987445 25.120147205614053 nan   
14 224 0.06643458139689445 1.6683558627841875 14.032461864344192 2.0173027572802145e+01 33.9293868066753 81.3697996515762 13.786282261022222 27.05015103722343 nan   
15 240 0.06797185834005998 1.6906667367489117 14.032461864344192 1.9150862956584000e+01 34.056501030962366 131.02077440222047 16.899038015948832 26.844828929942224 nan   
16 256 0.06514912524093601 1.7178427569795436 10.208963322373053 1.0208963322373053e+01 32.07224864186996 50.20034173670737 20.598295815704816 24.345036102403455 nan   
17 272 0.06279461002244584 1.7369946321191623 10.208963322373053 1.5117053520658365e+01 54.24536214017117 84.36074240582333 38.05307357896909 33.37562186837022 nan   
18 288 0.06292127318891393 1.744217593938564 10.208963322373053 1.2186332257428287e+01 35.32438521377583 110.57495229410752 34.2212147150576 28.65511357466714 nan   
19 304 0.06354065777194685 1.7568495706710283 10.208963322373053 2.0275174561093170e+01 30.569915315832908 86.11633995480805 36.54979832877746 21.437628964967303 nan   
20 320 0.06312849180397793 1.7715830022742596 10.208963322373053 1.0263164112190299e+01 42.34263050912184 84.21138746728845 20.02436939366942 30.423204127608795 nan   
21 336 0.06340380224016669 1.7927732889050711 10.208963322373053 2.2241788402964751e+01 44.04419734694334 88.20256964286821 34.95210163035138 25.536367650818647 nan   
22 352 0.061630643172624316 1.7975248754370865 10.208963322373053 2.0238018910764811e+01 42.32074644297359 70.64280035839725 29.305971170198887 33.18850075175938 nan   
23 368 0.06262069136765223 1.8087083114420788 10.208963322373053 2.0346241339736562e+01 36.804077161400656 80.51733852964658 22.560982405787993 28.71349199692448 nan   
24 384 0.06468316559235769 1.8304276832612072 10.208963322373053 1.0450663675501296e+01 22.126438118495393 60.373425724113865 15.398344814805832 16.411575178751356 nan   
25 400 0.06674687299617532 1.859485619468977 10.208963322373053 1.0336523552117237e+01 32.45084258276022 50.48641557999147 12.049432960698716 23.464542374023615 nan   
26 416 0.06925510163414897 1.8758995458201255 10.208963322373053 1.0396835500054671e+01 32.3979523443341 61.44745570897092 17.862006280027245 28.351462022097117 nan   
27 432 0.06927988042158534 1.894207935736256 10.208963322373053 2.0375743775637957e+01 48.432716295109174 72.31125084415972 32.91353681965901 22.34473129570045 nan   
28 448 0.068111340109813 1.8902737066570303 10.208963322373053 1.0296717204710077e+01 30.354452944552452 84.06029981699446 17.086511184067554 20.47461144575078 nan   
29 464 0.06867232101508296 1.8960921439463732 10.208963322373053 1.0548257452441936e+01 32.35996583606813 86.03167094149472 25.8668281298392 22.269913439139565 nan   
30 480 0.0692851811671199 1.901663721647615 10.208963322373053 1.0466191345806051e+01 32.44304353142441 78.0447744653217 19.371797584701106 21.382550069962853 nan   
31 496 0.07002137228831101 1.9450099575089888 10.208963322373053 1.0512471292389307e+01 24.53012564358291 80.50323234152496 23.77336748989046 22.5945733253033 nan   
32 512 0.06997167406412437 1.9429980810976295 10.208963322373053 1.0294000195102376e+01 30.6524954031686 57.30615748729147 22.020027594967843 20.33869836170399 nan   
33 528 0.07221177406125279 1.9598879447437443 10.208963322373053 1.5977703032089991e+01 40.10046005761165 80.62356039967285 23.786044040966125 23.62467458534359 nan   
34 544 0.07319884796183672 1.9552948722118177 10.208963322373053 1.0429083369966715e+01 28.191952718408675 84.11998983727496 27.920938431516735 20.300515448604838 nan   
35 560 0.07206427091086004 1.9536342064606524 10.208963322373053 1.8115010078923468e+01 30.24335433839072 50.7214324515254 16.811678174899427 22.365812190540822 nan   
36 576 0.07193747036412644 1.9461434948125067 10.208963322373053 2.0277862902729350e+01 36.70556151770763 97.93947859051848 17.39871141591769 29.177646320009387 nan   
37 592 0.07019281065861273 1.9855995631888035 10.208963322373053 1.0699525683506639e+01 38.82749367032045 72.01273500601485 15.083266885054819 30.38390793332392 nan   
38 608 0.06932306737329591 1.9760884842988102 10.208963322373053 1.2483685005959380e+01 30.50606709505389 50.514270224732364 15.161307752052071 22.44479141494484 nan   
39 624 0.06865450039635089 2.0043621578944943 10.208963322373053 2.0304852624818611e+01 26.45972049234309 70.54537044763671 17.05270775607709 23.37764981263974 nan   
40 640 0.06785634322868832 2.0295138767394403 10.208963322373053 1.4241998123738458e+01 28.5630099422203 88.58948156046621 23.088651117884567 21.418121474527652 nan   
41 656 0.06589942761986009 2.0388496964467184 10.208963322373053 1.0554890458839081e+01 30.63535425909186 50.34802417707716 12.965035096498 24.357970959762568 nan   
42 672 0.06492885398165907 2.0406604747095582 10.208963322373053 1.2425057910137294e+01 40.317875768505935 84.29169554011833 22.93074437686747 21.40104122360503 nan   
43 688 0.06488504855182929 2.047542678219247 10.208963322373053 2.4059361963119347e+01 40.305314641298814 76.40568121528014 14.98030462590432 30.292737440415355 nan   
44 704 0.06470414288087212 2.0606467032404185 10.208963322373053 1.6103479895866105e+01 40.19433051340093 87.68275093131763 36.79234729074721 28.243713623054866 nan   
45 720 0.06244010372135898 2.0602769986441247 10.208963322373053 1.4362112224024175e+01 49.95489180937145 101.95285806467709 37.731917971730205 27.284801168102952 nan   
46 736 0.06061074080478583 2.066121260185728 10.208963322373053 1.4336751372908378e+01 30.470229080421507 85.88255476869944 23.045186399261585 19.30929490484493 nan   
47 752 0.06115787194656989 2.084488333982959 10.208963322373053 1.4254541390473829e+01 30.637324442436757 98.27725964079102 23.93266107904943 19.382367572815205 nan   
48 768 0.0612277650626035 2.090518052906841 10.208963322373053 1.4404693235603194e+01 27.003555041045647 95.01433059588396 15.956955224946636 22.325793790254128 nan   
49 784 0.06354891153200247 2.108302877348015 10.208963322373053 1.4113053048750514e+01 30.081789717296953 88.20600942820714 15.883286351408543 26.203410977849458 nan   
50 800 0.06413892546742204 2.113910396654286 10.208963322373053 1.6514621194970921e+01 36.278338323183284 102.14332546425908 43.951708114445445 26.166963584305925 nan   
51 816 0.06296050724000611 2.1288444645184668 10.208963322373053 1.6244448625454893e+01 27.302971550075387 80.2594969379266 11.263473096441512 21.01979423863624 nan   
52 832 0.061302373485372444 2.15929153082723 10.208963322373053 1.2405023697913553e+01 28.612453475585813 48.571893088543774 12.261701380360552 19.263276327294907 nan   
53 848 0.061683660637008975 2.1560532533920074 10.208963322373053 1.2428038681148053e+01 40.440349820167285 84.18559632581817 32.01150691317295 23.370156753239037 nan   
54 864 0.06315095117332138 2.155943741274683 10.208963322373053 1.2525830596119379e+01 30.450617829287804 74.33021536181111 21.56617514614853 20.632983902870144 nan   
55 880 0.06477114645551703 2.165055236603645 10.208963322373053 1.2362186547558325e+01 28.55802826606347 40.9797518822245 14.796897450958994 20.710073119685504 nan   
