% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=161168, Wed Nov 26 12:23:00 2025
1 16 -0.02048490650271577 -0.004800114537998028 0.005880726353798736 0.03160996115208139 0.9546686661856989 0.970658464760968 0.9799458610317329 0.9837061181174305 0.9846144479198887 0.9873967209119787 0.9928961636767278 0.9963725992786008 0.9982599690604443 0.9991183883904678 1.000172017247182 1.0012812605809387 1.0025015266001067 1.0033407043203164 1.004101926862859 1.0045796343683604 1.006386760074847 1.0076358368490734 1.0102063338651974 1.016336589935592 1.0244312546604515 1.0665866520501335
2 32 -0.0308755873668559 -0.006171826500650746 0.01134427117309605 0.03794424775388013 0.9546686661856989 0.970658464760968 0.9799458610317329 0.9837061181174305 0.9846144479198887 0.9873967209119787 0.9928961636767278 0.9963725992786008 0.9982599690604443 0.9991183883904678 1.000172017247182 1.0012812605809387 1.0025015266001067 1.0033407043203164 1.004101926862859 1.0045796343683604 1.006386760074847 1.0076358368490734 1.0102063338651974 1.016336589935592 1.0244312546604515 1.0665866520501335
3 48 -0.041831001192176726 -0.005188401931105107 0.015686105527954047 0.05420488265321832 0.9546686661856989 0.970658464760968 0.9799458610317329 0.9837061181174305 0.9846144479198887 0.9873967209119787 0.9928961636767278 0.9963725992786008 0.9982599690604443 0.9991183883904678 1.000172017247182 1.0012812605809387 1.0025015266001067 1.0033407043203164 1.004101926862859 1.0045796343683604 1.006386760074847 1.0076358368490734 1.0102063338651974 1.016336589935592 1.0244312546604515 1.0665866520501335
4 64 -0.043118782244300186 -0.0053508077105781275 0.023384163764549534 0.06872667712697587 0.9546686661856989 0.970658464760968 0.9799458610317329 0.9837061181174305 0.9846144479198887 0.9873967209119787 0.9928961636767278 0.9963725992786008 0.9982599690604443 0.9991183883904678 1.000172017247182 1.0012812605809387 1.0025015266001067 1.0033407043203164 1.004101926862859 1.0045796343683604 1.006386760074847 1.0076358368490734 1.0102063338651974 1.016336589935592 1.0244312546604515 1.0665866520501335
5 80 -0.040765600178235335 -0.004581209873216143 0.02424285530649439 0.07557286108874846 0.9546686661856989 0.970658464760968 0.9799458610317329 0.9837061181174305 0.9846144479198887 0.9873967209119787 0.9928961636767278 0.9963725992786008 0.9982599690604443 0.9991183883904678 1.000172017247182 1.0012812605809387 1.0025015266001067 1.0033407043203164 1.004101926862859 1.0045796343683604 1.006386760074847 1.0076358368490734 1.0102063338651974 1.016336589935592 1.0244312546604515 1.0665866520501335
6 96 -0.04840375538750416 -0.005856695869372559 0.02893029925084607 0.08424717542601246 0.9546686661856989 0.970658464760968 0.9799458610317329 0.9837061181174305 0.9846144479198887 0.9873967209119787 0.9928961636767278 0.9963725992786008 0.9982599690604443 0.9991183883904678 1.000172017247182 1.0012812605809387 1.0025015266001067 1.0033407043203164 1.004101926862859 1.0045796343683604 1.006386760074847 1.0076358368490734 1.0102063338651974 1.016336589935592 1.0244312546604515 1.0665866520501335
7 112 -0.06741872693501576 -0.010333934214871762 0.034245645609312085 0.10633829176085897 0.9546686661856989 0.970658464760968 0.9799458610317329 0.9837061181174305 0.9846144479198887 0.9873967209119787 0.9928961636767278 0.9963725992786008 0.9982599690604443 0.9991183883904678 1.000172017247182 1.0012812605809387 1.0025015266001067 1.0033407043203164 1.004101926862859 1.0045796343683604 1.006386760074847 1.0076358368490734 1.0102063338651974 1.016336589935592 1.0244312546604515 1.0665866520501335
8 128 -0.07987954842977163 -0.016277613052261237 0.04122029078974787 0.10495794259840077 0.9546686661856989 0.970658464760968 0.9799458610317329 0.9837061181174305 0.9846144479198887 0.9873967209119787 0.9928961636767278 0.9963725992786008 0.9982599690604443 0.9991183883904678 1.000172017247182 1.0012812605809387 1.0025015266001067 1.0033407043203164 1.004101926862859 1.0045796343683604 1.006386760074847 1.0076358368490734 1.0102063338651974 1.016336589935592 1.0244312546604515 1.0665866520501335
9 144 -0.09077531117748167 -0.01756894188410163 0.04499433223215038 0.12656466823678006 0.9546686661856989 0.970658464760968 0.9799458610317329 0.9837061181174305 0.9846144479198887 0.9873967209119787 0.9928961636767278 0.9963725992786008 0.9982599690604443 0.9991183883904678 1.000172017247182 1.0012812605809387 1.0025015266001067 1.0033407043203164 1.004101926862859 1.0045796343683604 1.006386760074847 1.0076358368490734 1.0102063338651974 1.016336589935592 1.0244312546604515 1.0665866520501335
10 160 -0.09929155318774179 -0.01731535903324488 0.05164383633987188 0.13552217475058753 0.9546686661856989 0.970658464760968 0.9799458610317329 0.9837061181174305 0.9846144479198887 0.9873967209119787 0.9928961636767278 0.9963725992786008 0.9982599690604443 0.9991183883904678 1.000172017247182 1.0012812605809387 1.0025015266001067 1.0033407043203164 1.004101926862859 1.0045796343683604 1.006386760074847 1.0076358368490734 1.0102063338651974 1.016336589935592 1.0244312546604515 1.0665866520501335
