% # columns="iter, evals, sigma, 0, fitness, xbest" seed=161168, Wed Nov 26 12:23:00 2025, <python>{}</python>
1 16 0.048556398752884866 0 75.16218100561461 0.00040815014867769014 0.37248432969439194 0.3024174764890948 0.6559401810724742 0.22723660075860808 0.46961701866202593 0.3366877605063353 0.12804795486987772 0.42129369775472514 0.6448861031249017 0.23857153756582541 0.7799561018424858 0.40044907013214404 0.23334428172872307 0.512325817798265 0.49008423542727286 0.4947874674392345 0.5295326803806861 0.2970541377428936 0.4505545641169709 0.34208474085991003 0.49676069386624355
2 32 0.048688851086433727 0 73.9573378496998 0.007240572789551363 0.4640785338313031 0.26139910891369117 0.5623759342925917 0.22340181712155083 0.4747926256050721 0.28035241449815146 0.10210946413061116 0.4765527314386033 0.6476843984236046 0.2900345162109173 0.7873653284418496 0.44327641351688396 0.19556140682874484 0.5279937198599285 0.5233198266770255 0.43834071636660515 0.43937448249757133 0.26444991104521154 0.437790523826733 0.35927689748924263 0.403701475721272
3 48 0.05043326719678313 0 42.564792872413605 0.07897020933170606 0.45899182208636496 0.1908715229087991 0.5900224871179004 0.20274056813383606 0.37982174949431174 0.29728745278441293 0.11887049000826098 0.4349333443285555 0.641743290918283 0.2787657866822091 0.7224710136545125 0.3900930711022149 0.2544503490658831 0.4923747525263716 0.4044875516440685 0.40568701096219945 0.4581243764506693 0.30933986851547307 0.5276374730159593 0.2787560641633445 0.41872871270374346
4 64 0.05203850809479686 0 40.355012183848714 0.009237222462100503 0.3868521810907415 0.24384468699194775 0.577791847868087 0.3472394881354276 0.46142741982303825 0.20696053728913194 0.18319905251144708 0.34659160902929725 0.6588504867873117 0.2402565599182142 0.8464893925761082 0.43057289408277344 0.2555561240315464 0.47215398404070186 0.35894567469417443 0.39581239010832536 0.40934809231183367 0.28646834325447157 0.46278891901131114 0.4245651456203197 0.4066938269902357
5 80 0.0524006738323749 0 20.778721907878502 0.09247372388610292 0.43000680126974766 0.1773550777078689 0.5646016964666449 0.23817272956601188 0.5232233314551824 0.2471017791032119 0.25466155142753716 0.34682926706007344 0.6481798568859992 0.2805839919754605 0.7717593121663003 0.4440701131048389 0.21560959900019283 0.4629442718594077 0.35749529666681146 0.4048627630262827 0.46604332889637795 0.34179114057828536 0.5274401999206109 0.3027009626315493 0.42642556460838693
6 96 0.05321187786717866 0 15.6244837784764 0.029177734607965834 0.39934191557965454 0.26168077637837694 0.5986343662457134 0.28470706676651836 0.39671033079748297 0.3011778640091052 0.17642197342848442 0.34113001946901994 0.6310685850971611 0.21433245190567754 0.7473968995506896 0.4242584284758668 0.207082670278087 0.4350455930888265 0.41113658403221065 0.3812451854036268 0.5265741883529552 0.19298888468558287 0.45273067697919755 0.25743095615419825 0.4893425625866701
7 112 0.056531070867780316 0 17.807223693436132 0.04400238044544696 0.37814684806609195 0.20828331461526023 0.5886164671899176 0.24335958304797814 0.47748756313976476 0.37206164822108356 0.1742801982922916 0.30375399277459303 0.6266188758500193 0.1650048628190357 0.7485644562184143 0.41970513113455743 0.3029699045643354 0.47031429564686905 0.3965685128594911 0.37630631279635995 0.42602332071008775 0.23021773212422914 0.3948366884818507 0.158992972378069 0.4203377492300491
8 128 0.059983867884222906 0 21.723944106564012 0.08245272484866731 0.4179767589852344 0.29573139823694783 0.574836267506965 0.29504034889127423 0.42034143145500563 0.29938320201612606 0.17530763694223622 0.2594845104496817 0.5277544141660826 0.11940289287511548 0.8621965600427427 0.2876429470412206 0.2902869489165885 0.5005836998624746 0.386902422348601 0.4092001059057538 0.4726389985887555 0.16029362579417217 0.589858309617551 0.2649774012921666 0.3554302694388456
9 144 0.06279366287598047 0 19.656894949080254 0.04378051097223943 0.3492607747145786 0.3273139893145107 0.6400111720291182 0.20003287949264426 0.47616213746841507 0.2810832255927175 0.25131622803761816 0.2718089171171485 0.607862455453503 0.06779740623583275 0.858654536018669 0.3879773948010606 0.21072559066120572 0.45932125121553363 0.3819741519115276 0.32192639790230576 0.5583834186463565 0.12394684156818672 0.49635346179814704 0.19315694831058206 0.38031114601920735
10 160 0.06398363463769119 0 14.125438119234106 0.029152628701948718 0.4772133085836441 0.3555885237628582 0.4541277754758417 0.29992485277290293 0.36574449349013793 0.20180905907533173 0.24057288434022586 0.28117774400155915 0.5167346492282446 0.20906784394669065 0.6555122471250519 0.47034519423506993 0.23187451011450433 0.39719751095532957 0.3155937887395722 0.42008701736097226 0.3843885873644314 0.14156264423322804 0.5367641550072746 0.11851321475672968 0.293810909849703
11 176 0.06640473262149595 0 16.170312057083674 0.0658711999149405 0.47970021975666627 0.33547248584283684 0.3675270849669168 0.18303442995680086 0.43130950666815704 0.22168153624531042 0.2380276147354359 0.3832730335552372 0.5130694447949606 0.06769305909957027 0.6844561167157791 0.4112979257332308 0.2717789310104763 0.34685933006174224 0.31018182267141364 0.31821462353310265 0.49273937766957254 0.2707959548102606 0.4478386050364281 0.20792065397100026 0.29987828107162795
12 192 0.06612851428876605 0 23.98510601091016 0.0019673055744553387 0.3140565555054353 0.16987456691461406 0.45245984562131336 0.33307807753976987 0.5022007401648447 0.2489034037441259 0.3013289058652223 0.2702973246091614 0.5324522273120499 0.14586733749096042 0.7176045305475682 0.458399613193052 0.25143096897824585 0.3729060371378204 0.41524123929674844 0.3275329891969897 0.4307868889454817 0.2455080359427692 0.4623018086773426 0.29908714298536326 0.3301964413178188
13 208 0.06553162595631186 0 14.032461864344192 0.009614239435828535 0.3723588499397186 0.20956204390363548 0.5315339432872968 0.2566726803184047 0.5063061788743004 0.3417794630647858 0.24485739991470526 0.28453106067759176 0.6392112379982952 0.19948462949394397 0.723336334847611 0.45316066454391685 0.2991360426889771 0.22564781113583496 0.3486771524530614 0.43985629914302676 0.39175762433541506 0.23449469626825248 0.40658471743268293 0.09109740406997814 0.30298557560581574
14 224 0.06643458139689445 0 20.173027572802145 0.0006348918540910312 0.4589110651173577 0.17533126239716412 0.295645671677222 0.3321134355280097 0.6516968176409862 0.35818218803500956 0.3436074290610707 0.2044782140047823 0.6871988602136406 0.18504003678437156 0.6172643081256665 0.3264590893961701 0.25753033076684256 0.2779320616625076 0.3983219976310424 0.43697316259867763 0.40713763473592446 0.07133801955165145 0.36741347597632035 0.13670662984184875 0.2661808033401975
15 240 0.06797185834005998 0 19.150862956584 0.043477497030113645 0.43385757111035167 0.17000872127903685 0.25023258242723506 0.178284419442032 0.6369962894361738 0.292567467061376 0.29838616058183604 0.37041306119554585 0.6501389736468348 0.21867447773999732 0.677789213288118 0.3654440187067174 0.31453776853940396 0.2691989115527914 0.34331659910821927 0.436314627644702 0.33206571047742894 0.2764607580543949 0.40033606337200567 0.13695883401278164 0.2102084551272961
16 256 0.06514912524093601 0 10.208963322373053 0.034663280082960386 0.49091389928709334 0.2936766748947445 0.345645096159444 0.28382468910776865 0.5744892481152746 0.24249886602127096 0.22284311485588548 0.3574800466195023 0.4892228277569758 0.16753088986720077 0.6412343673613402 0.43496527849755207 0.3293422060705516 0.26676291316034156 0.4396406879327819 0.40459066533548377 0.409877218663139 0.1239917504192951 0.465578002622695 0.34404634687986296 0.2693017902487913
17 272 0.06279461002244584 0 15.117053520658365 0.0660560554824812 0.41659382452324334 0.23145167811315928 0.38482123421481257 0.21919641587658834 0.5668975783453366 0.2850976921286457 0.3353324653887695 0.35524264631854485 0.6760130155169718 0.14201863042817703 0.6346084898343961 0.38866737264332896 0.4282287111750705 0.3562484118700418 0.37983693343278696 0.4792932187172114 0.4477012919750617 0.03584562376925063 0.5016665991309728 0.24898018119356116 0.294464679418831
18 288 0.06292127318891393 0 12.186332257428287 0.02767845907009374 0.4753223641196586 0.26417096483169916 0.37145013918963804 0.25226885385126535 0.46580757826243424 0.26807485481933013 0.29892378905760586 0.2899738599466048 0.643741443443121 0.34719208945513724 0.5068389665392804 0.36416120177804784 0.28021874777813277 0.3251518012388282 0.3462772086587077 0.43835666321492045 0.3999794567685767 0.17131036629492052 0.37249019250614523 0.33777309094331065 0.17501377925259426
19 304 0.06354065777194685 0 20.27517456109317 0.003927648772254666 0.48910906290739 0.27357660238969195 0.3682182866357804 0.25957132630000773 0.6012029152947398 0.20460156569973056 0.27099595493478024 0.32420132513700406 0.5397694638847853 0.3241840005469254 0.570938137092823 0.40935724752142727 0.3871106776498359 0.34579419481821244 0.27307607861118954 0.32944751079296775 0.41392137410636226 0.17643086891590212 0.35533802212148735 0.32317266697969577 0.2153491246435924
20 320 0.06312849180397793 0 10.2631641121903 0.04165460042612324 0.4765231177588015 0.3145041844287381 0.44241544267129984 0.19457264964528564 0.42690465998149674 0.2721425392089759 0.15338109263396968 0.3298512567085514 0.5451702973856922 0.27220142492997135 0.561118240893843 0.3993181844677908 0.3960493858538624 0.32000127955580254 0.34458613650330316 0.39427799918846695 0.3078233960764924 0.18991906185365365 0.5006800218795397 0.301409317110065 0.25928582055363963
21 336 0.06340380224016669 0 22.24178840296475 0.04441047163185183 0.4931235371307233 0.2549901047500645 0.40877985672124467 0.15309389145627725 0.48473648272423603 0.31740743688070694 0.1998694436012852 0.38014722761445024 0.6065455298451362 0.25090384005725025 0.6693448491669266 0.30649888965425 0.41396134227245585 0.35887945281838546 0.43963252745679743 0.3497799112182494 0.37227613870552156 0.15773905205553626 0.4101940777293579 0.34106130722607586 0.2425850359517018
22 352 0.061630643172624316 0 20.23801891076481 0.007453253356235948 0.3613030369820915 0.2550215945998436 0.4160999035834366 0.2032195671493818 0.5440881255734087 0.1927210058878856 0.19473547990471166 0.3323405637549096 0.5110249477969374 0.2058396419896197 0.6299750757912002 0.30275135658119445 0.41924266785921765 0.35695671786356886 0.43728103129485546 0.3480080266017024 0.3056738705015157 0.1343825771421934 0.43947079570821246 0.3363650138649434 0.24430290759064127
23 368 0.06262069136765223 0 20.34624133973656 0.0013862998580572517 0.3858166120559223 0.2467856179411483 0.3423316756363068 0.11619408343306503 0.5339969155804978 0.3193227675547635 0.1844084186063913 0.2366792063022266 0.4175643498934815 0.33333835702735354 0.5910513344363448 0.34935352592353036 0.35668598013607417 0.323405001661635 0.33850922273340406 0.3698380546107481 0.2923519064149109 0.18500842165801654 0.5580207085162037 0.24772165122979378 0.16252943520147428
24 384 0.06468316559235769 0 10.450663675501296 0.029862322484026555 0.40548685875113855 0.25512486991184036 0.2932037632041356 0.07985348529422692 0.47975963155909207 0.205146323741224 0.2710501889782746 0.33287530649701735 0.41673559342091243 0.18238656204924839 0.5774864753893973 0.2660683211485985 0.42024543570979206 0.44528881370300516 0.4602498849172192 0.3840896872798312 0.33189217454203396 0.12797529347765713 0.5069153827347654 0.32993871698524224 0.20637257838417125
25 400 0.06674687299617532 0 10.336523552117237 8.467877528615163e-05 0.4255044860014191 0.1613649596302129 0.2690392657930599 0.24241950378850508 0.6206347521715365 0.28833919473788006 0.21261683279000174 0.2629729432488871 0.4690719831187102 0.32696745301322505 0.5961160471319858 0.3593470999890371 0.5057807609535164 0.23193259786499149 0.5416327403801745 0.3242657774766458 0.26642125208497053 0.14676927572973442 0.47905756169083114 0.36941080428594186 0.21318674163160292
26 416 0.06925510163414897 0 10.39683550005467 0.00041818142864824494 0.5246287025330216 0.22271412197682205 0.36916025582125866 0.17234105741932262 0.4034058148589804 0.15742048959848315 0.3016897791273517 0.36591038823529987 0.4017250137762913 0.16663687013328227 0.6033491819686116 0.2988431248638749 0.5420093525456616 0.24418827170953897 0.5099953097482461 0.42374586508967005 0.38758252014949723 0.09747336237386615 0.4907836245590425 0.3379946417253977 0.2390276315176177
27 432 0.06927988042158534 0 20.375743775637957 0.03892686820358345 0.3924081156186534 0.1321262600767301 0.25616758938969125 0.24950919875464878 0.5927898465900434 0.1594864084937867 0.33032148018400936 0.3047388586240428 0.4170884096774344 0.31673495440077076 0.5216063346603194 0.3664560400020244 0.5592984898804778 0.30247111107961444 0.5077284572906817 0.318372412121628 0.3671876138441693 0.1444688837751036 0.6281103176780717 0.2769783948354876 0.2445160581225211
28 448 0.068111340109813 0 10.296717204710077 0.00010521214012216057 0.5194898202309175 0.2082235951955586 0.23661581006436067 0.2649489906665655 0.5969521024531996 0.057460190076185844 0.318492358336461 0.2579031160604009 0.44189827024470585 0.23626486533075639 0.5392223797300472 0.36784443306093156 0.5006844299376264 0.32685833651849194 0.5556194805990239 0.31173178158714865 0.35170020559328063 0.13781412935315723 0.48797607936209475 0.33708504490518804 0.26733440691422283
29 464 0.06867232101508296 0 10.548257452441936 0.005438005281261082 0.5180531553774607 0.1983186191722116 0.25392057104220134 0.16576563869415314 0.5409710328615487 0.056937704258168936 0.4292198731298361 0.30297089631088736 0.34013075132526166 0.23923728162355545 0.44783532113504976 0.33094488034771175 0.4825701671217003 0.30444682717922317 0.6655856684598231 0.2481124288658297 0.3820727260452015 0.07344219373532705 0.579960693543261 0.297854528344445 0.2213446332723623
30 480 0.0692851811671199 0 10.46619134580605 0.020665521138109915 0.3725284095528965 0.2525209110924624 0.30157080786745605 0.16281906268559276 0.5066669452832566 0.07145565702957705 0.37250563189316 0.2494205927336005 0.44742204151978116 0.29834900608462234 0.4762725972593467 0.35504633701666194 0.4050409841789931 0.29930353119917835 0.634304314376438 0.16334797690078154 0.3637022237604924 0.006431102402996511 0.5256117336378887 0.26001162280846035 0.1951035585184524
31 496 0.07002137228831101 0 10.512471292389307 0.06921820240366654 0.43057320500411056 0.18813482644191834 0.3691025271580368 0.3671033672752283 0.5013018084112699 0.1257283333263859 0.2767916287624264 0.11278942770717769 0.36753670623637913 0.2294441598791601 0.5666496149669807 0.2783367091166389 0.425985705024115 0.17282439678611183 0.676059375557124 0.19996636231759224 0.43030323103209717 0.0052317334169728075 0.6237045265247835 0.32702056341491226 0.3688994984713174
32 512 0.06997167406412437 0 10.294000195102376 0.033036033918504085 0.3859965117673077 0.17932114331853638 0.3478577888646896 0.29356150321879043 0.5770083987061192 0.22189788504060237 0.281454613125123 0.2852013459358892 0.45128906087158355 0.3225226237488901 0.5336968483263217 0.38019586871499594 0.3242284188214993 0.19202165817394828 0.7014940552222036 0.2197837388224593 0.4282593333945844 0.005776644624630044 0.551905672019272 0.3008743956593704 0.33334818201349486
33 528 0.07221177406125279 0 15.977703032089991 0.014569894247298461 0.43656056103087054 0.048025568151671943 0.491871873707526 0.1849681344916596 0.5232756045923275 0.14103904783497276 0.1667938398651856 0.3682156439951196 0.2448427474642701 0.38659310651552337 0.6584441537965809 0.3051379556660301 0.3899559909649099 0.34888252164932954 0.48865699155493714 0.17353338708475352 0.38340502133366033 0.01203832105216364 0.6055253081114168 0.2460221617841174 0.4374004183048118
34 544 0.07319884796183672 0 10.429083369966715 0.0002107618804644117 0.40421266908376163 0.20413533744665263 0.3209951219187633 0.07896886617729099 0.5420002841099016 0.10265942146239823 0.20753154253486278 0.35201585172381283 0.2966538160883931 0.3861174413682853 0.5017647391682134 0.27838826107671366 0.43097575077554423 0.27737644696158037 0.6146264226478723 0.15124313354244995 0.262893786947101 0.004557151706628267 0.5398593638358569 0.24382469136369742 0.24816842242059195
